Alvares de Azevedo	3.8	3919	90
Elizabeth Bowen	3.64	18323	1992
Theodor Storm	3.52	8491	359
Antonio Orejudo	3.6	1889	241
Forrest Carter	4.13	17053	1838
Octave Mirbeau	3.75	3866	352
Joann Fluke	3.77	332578	25418
Iris Hanika	3.08	171	13
Ewald Arenz	4.14	743	113
Levison Wood	4.16	7624	737
Lion Feuchtwanger	4.24	6380	338
Rafia Zakaria	3.8	1050	229
Beigbeder	3.49	45312	2054
Niccolo Machiavelli	3.83	288307	9264
Knut Hamsun	4.0	77688	5346
Thackeray	3.78	126736	4203
Henry Fielding	3.65	42769	1637
Monika Fagerholm	3.33	2437	239
Antje Ravic Strubel	3.61	628	52
Von Wolff	3.69	12568	938
Donaldson	4.27	69640	13539
Antonio Gala	3.42	2612	244
Barry Hughart	4.24	15878	1529
Jane M. Auel	3.95	508032	17435
Hermann Peter Piwitt	3.86	7	3
Nicolas Bouvier	4.12	5636	320
KEHLMANN	3.71	33458	3170
John K. Toole	3.88	237628	15536
Szerb Antal	4.14	8253	697
Michel Faber	3.86	214950	16071
Hakim Bey	4.0	2946	168
Jean Claude Izzo	4.0	8247	799
Clemens Meyer	3.73	1216	139
Peter Sotos	3.99	1839	149
Jón Kalman Stefánsson	4.13	12516	1739
Serhij Zhadan	4.5	2	1
Markus Orths	3.42	856	98
Lynn Crosbie	3.74	950	145
Cristina Campo	3.98	1504	260
PJ Wolfson	3.7	10	3
Claes Hylinger	3.7	300	11
Murray Rothbard	4.25	16788	1171
Daniil Harms	4.0	447	22
Frederic Lenoir	3.89	7269	733
Kempowski	4.02	2986	441
Stephen Chbosky	4.19	1278263	63356
Ann Bannon	3.61	5106	386
Boris Vian	3.87	56422	2640
Marie Darrieussecq	3.46	4441	581
Usher	4.25	6245	789
Walter Pater	3.83	3056	197
Edith Hamilton	4.01	48777	2718
Gustavo Adolfo Becquer	4.04	14526	741
Vian Boris	3.87	56422	2640
Susan Musgrave	3.89	1011	176
Stendahl	3.76	66	2
Edward Lear	4.02	18379	1325
Paulo Coelho	3.78	3173830	139582
Peter Farelly	3.83	12399	1209
François Mauriac	4.33	965381	28641
Edouard Louis	3.89	21161	2137
Tatjana Tolstaja	3.66	32	2
dominique Lapierre	4.21	26837	2137
Unica Zürn	4.1	1633	167
Carlos Ruiz Zafon	4.14	803172	65770
Aline Sax	3.88	1834	293
Thomas Hürlimann	3.4	289	24
Niall Williams	3.97	12932	2041
Alistair MacLeod	4.07	14000	1181
John Wyman	3.0	1	0
Heiner Müller	3.87	1460	85
Ajar Emile	4.22	8346	583
Catherine Banner	3.88	10190	1288
Ze Do Rock	3.57	30	1
Alice Ferney	3.55	1169	141
Menasse	3.65	3032	363
Georges Simenon	3.74	104963	11590
J. K. Rollings	3.68	34	5
Oscar Welsh	4.1	1702526	60144
Louis Boussenard	3.98	460	19
Karl Marx	3.75	182282	8594
Wieland	3.21	549	183
Cormac Macarthy	4.01	1215678	80348
Ferran Torrent	3.28	993	65
Tom Liehr	3.9	311	29
Joice Carol Oates	3.69	392504	36877
Pelevin	3.91	61967	3109
Dante Alighieri	4.02	321050	11300
Column Mccann	3.93	148291	16865
Howard Jones	3.89	3705	691
Fatima Farheen Mirza	4.15	41388	6252
Hammett	3.94	183412	11080
Graciliano Ramos	4.12	15778	509
Slavoj Zizek	3.83	46048	3539
Robert Price	3.92	9409	827
Hildesheimer	3.96	696	71
Brandon Boyd	4.45	742	39
Norman Douglas	3.68	484	98
Ginsburg	4.1	11422	1644
Bernhard Aichner	3.64	2502	430
Amélie Nothomb	3.64	129328	10991
Walter M. Miller Jr.	3.96	99316	5207
Emily Dickinson	4.2	141048	4713
W H Auden	3.0	2	0
T S Eliot	5.0	1	0
Gyula Krudy	3.7	1446	163
Rory Power	3.58	36118	8970
Oona Leganovic	0.0	0	1
Isabelle Baumann	3.49	173	27
Guy de Maupassant	3.86	130098	7684
Claudia keelan	4.51	145	10
Genevieve Valentine	3.72	44319	6777
James Hamilton Paterson	3.79	3225	473
Carol Ann Duffy	3.97	19905	2075
L M Montgomery	5.0	1	0
W G Sebald	4.33	6	1
Norman Mailer	3.82	75228	5193
Lima Barreto	3.78	6545	285
Justejn Gorder	4.62	21	1
Joseph Monninger	3.83	7410	1538
Martel	3.9	1387146	53840
Guillermo Gomez Pena	4.15	403	30
Marcel Reich-Ranicki	4.22	1382	117
Su Tungpo	4.11	63	8
Christine Brückner	3.93	391	25
Geoffrey Hill	4.12	1143	120
Ian Pears	4.17	12	2
Steve Tesich	3.85	1911	176
Kevin Sampson	3.61	1882	120
E Annie Proulx	3.9	20	1
Jacques Berndorf	3.73	1432	74
Tash Aw	3.48	9111	1240
Petra Ivanov	4.02	468	37
Clare Sambrook	3.07	422	71
Hayao Miyazaki	4.49	55548	2656
James Tate	4.3	116102	10792
Miroslav Holub	4.08	645	65
Norman Manea	3.73	954	132
Peter Cameron	3.74	21336	2826
Joe Simpson	4.2	54688	1992
Gyde Callesen	4.0	26	1
Jean Vautrin	3.92	821	49
Henry Rollins	4.0	27097	1731
Woody Allen	3.91	48442	3220
Andrea De Carlo	3.29	9060	384
Paul Claes	3.44	588	72
Hubert Fichte	3.86	223	21
Elias Canetti	4.0	12418	1069
Mikhail Sholokhov	4.09	17569	856
Alberto Vazquez Figueroa	3.85	11793	749
Zulfikar Ghose	3.67	236	30
Dune	4.34	9649	762
Nickolas Butler	3.81	22917	3769
Erri De Luca	3.61	18333	1883
Kyle Mills	4.2	103743	6123
Dino Buzzati	4.08	34090	2895
Walt Disney	4.22	528242	20042
Jens Bjørneboe	4.0	4644	193
Louis Althusser	3.94	6451	296
Panait Istrati	4.0	4138	246
Adrienne Rich	4.22	29415	1643
Eugenio Montale	4.05	103613	2494
Miguel De Cervantes	3.88	250564	9896
Joseph Heller	3.96	748088	19891
Gordimer	3.58	28171	2996
Edmond Rostand	4.07	73060	2186
E. B. White	4.15	1706914	29383
Daniel Boente	0.0	0	0
Josef Von Eichendorff	0.0	0	0
Dave Gray	4.01	7731	373
Eugenides	3.98	1766300	65108
J.V. Eichendorff	0.0	0	0
Arno Schmidt	4.1	1684	256
Gibran	4.15	322410	18195
Lynne Reid Banks	3.9	142403	4391
Josh Sundquist	3.85	17673	2975
Freya Stark	3.87	2000	226
Alfred Hitchcock	3.96	20118	1394
William Makepeace Thackeray	3.78	126739	4203
Alfred Komarek	3.72	380	22
Haruki Kurasawa	0.0	0	0
Charles Baudelaire	4.21	81083	3178
Drago Jancar	4.03	2636	243
Barjavel	3.94	16923	722
J. Rentes De Carvalho	3.77	1132	137
Derek Prince	4.4	9041	840
David Safier	3.61	27851	2772
Jennifur Brandt	4.44	50	5
Johann K. Wezel	0.0	0	0
Soren Kierkegaard	4.07	65565	3489
Philip Gourevitch	4.21	33697	2324
Nathalie Sarraute	3.65	4524	353
C. P. Snow	3.87	5858	532
Astrid Lingren	4.18	354311	10176
Roberto Juarroz	4.54	430	33
Fleur Jaeggy	3.7	3547	524
T. S. Eliot	4.16	237187	8763
Julie Buxbaum	4.03	79035	11584
Francesca Melandri	3.98	1702	208
L.P. Hartley	3.86	17173	1677
Thomas Merton	4.12	55363	3743
Pauline Reage	3.33	19558	1660
Miguel Delibes	3.91	22389	1311
Roberto Pazzi	3.19	242	34
Markaris	3.65	8699	893
Arthur Koestler	4.03	42313	2588
Andrés Caicedo	3.88	4101	323
Blaise Cendrars	3.79	5883	574
Miguel de Unamuno	3.9	28166	1742
Niklas Luhmann	4.0	1124	63
Richard Bandler	4.01	8391	492
Morton Rhue	3.59	21698	2121
Keith Roberts	3.71	5632	576
Nelson Mandela	4.3	95381	4873
Kenzaburō Ōe	3.78	26432	2449
Witkiewicz	3.58	3532	120
Christopher Hilton	3.97	1029	83
Tom Spanbauer	4.17	5733	764
Sara Stridsberg	3.84	9321	788
Roberto Bolano	3.98	139560	14866
Felice Picano	3.92	4586	491
Ilya Ehrenburg	4.12	1241	105
Walter Scott	3.74	123201	4973
Henry De Montherlant	3.7	1277	150
Simon Yates	3.67	242	23
Jack London	3.96	760296	27492
John Wilmot	4.01	931	84
Else Ury	3.94	1586	59
Edward St Aubyn	3.78	43658	5269
Bastian Sick	3.64	3637	133
Wilhelm Genanzino	3.73	2559	283
Günter Eich	3.96	138	15
Gesualdo Bufalino	4.08	2329	219
Jeanne Carbonetti	4.1	309	30
Helene Hanff	4.15	58317	8531
Michel De Montaigne	4.15	24569	1314
Wiglaf Droste	3.76	235	19
Ernst Gombrich	3.86	7	0
John Berger	3.87	285605	3948
Simak	3.98	84238	5598
Zoe Jenny	2.86	650	50
Edogawa Rampo	3.93	9447	1308
Mare Kandre	3.74	887	56
Jess Row	3.74	4730	675
William Sebold	0.0	0	0
Leonora Carrington	4.05	9486	1218
Amy Gerstler	3.97	1654	207
Jürgen Becker	3.88	109	19
Toni Morisson	3.76	29	3
Janet Frame	4.02	9063	905
Gunther Grass	3.2	10	0
Pablo Neruda	4.3	140642	7562
Marco Missiroli	3.58	5412	671
Anne Rampling	3.6	27951	786
Jorge Franco	3.8	4866	501
Nina allan	3.67	6557	1314
Kees Van Kooten	3.43	3179	183
Thoman Mann	0.0	0	0
Paul Maar	4.08	7370	167
Christopher Ishrer	4.02	60464	4644
Terry Deary	3.99	59201	3392
Regis De Sa Moeira	3.38	489	75
John Barth	3.88	28319	2076
Alexander Osang	3.94	267	41
Heinz Strunk	3.74	5296	296
Katharine Graham	4.09	21395	1229
Baron Corvo	3.66	117	11
Eisenstein	4.31	3981	510
Samuel Beckett	3.87	250419	10955
Cristovão Tezza	3.65	1440	132
Harold Bloom	4.03	806639	14754
Sebastien Japrisot	3.86	9938	908
Charlotte Roche	2.82	10562	1153
Kracht	3.97	1414	341
Bill Moyers	4.26	51519	2376
Timothy Mo	3.72	1458	106
Frank Reinhard	2.83	12	0
Percy Bysshe Shelley	3.77	887701	17712
Altayyib Salih	4.0	2	0
Noel Coward	4.04	18967	1052
Christopher Isherwood	4.02	60464	4644
Mishima	3.93	117220	9344
Virginia Woolf	3.84	889129	44566
Laurent Gaudé	3.94	9582	851
Max Goldt	4.14	2646	42
Carolyn Cassidy	4.33	3	1
Gregor Von Rezzori	4.05	1729	202
Herman Melville	3.55	597671	24468
Tim Lehaye	3.96	595081	13194
Serge Brussolo	3.76	8374	402
John Williams	4.26	128382	14218
Wilfred Bion	4.33	414	32
Marc-Uwe Kling	4.3	33174	2381
Eca De Queiros	3.92	47052	1919
Michael Cunningham	3.84	224135	13584
Sologub	3.99	3265	290
Gustave Flaubert	3.69	301433	13540
Elia Barcelo	3.78	6401	1199
Eiji Yoshikawa	4.38	35664	2102
Jules Renard	3.57	3376	189
Dmitry Glukhovsky	3.88	74670	4860
Jean Echenoz	3.59	10151	1323
Sven Regender	3.88	8716	304
Matt Roof	3.7	66	8
Tomas Eloy Martinez	3.69	4286	460
Marçal Aquino	4.13	2755	226
Thomas More	3.55	61289	3016
Li-Young Lee	4.19	8692	602
Bridget Jones	3.98	286	32
Richard Sennet	3.92	5670	477
Paula Vogel	3.91	14367	506
Michal Ajvaz	3.79	1757	237
R. Lee Smith	4.02	17193	2503
Klaus Mann	3.81	24090	856
Kent Nelson	3.64	299	43
Pablo tusset	3.38	2783	215
marianne Wiggins	3.84	4404	854
Le Roy	3.78	2574	213
Chris Brown	4.07	2117	114
Dr Johnson	4.11	458	34
Martin Bril	3.5	2383	192
Oliver Bottini	3.36	733	100
Aldous Huxley	3.99	1737410	40479
August Strindberg	3.52	31344	1615
Yaşar Kemal	4.33	32333	1765
Emmanuel Levinas	4.12	4103	220
Janosch	4.3	8580	209
Joachim Kafka	3.89	1189684	40622
Oscar Wilde	4.1	1702532	60145
Sergio Bambaren	3.63	2899	247
Jacques Derrida	3.98	31595	1293
Carina Bartsch	4.18	6775	662
Lewis Hyde	4.08	5189	733
Terry Winters	3.5	584	21
Dario Fo	3.86	7915	726
Alexander Cockburn	4.0	1162	109
Tayeb Salih	3.71	26894	3347
Vladmir Nabakov	4.0	66	2
Charles Dickens	3.89	3154764	94790
Chaim Potok	4.08	162720	9504
David Martin	4.37	5672051	199419
Olivier Adam	3.43	3528	377
Erich Hackl	3.57	1181	87
Peter Van Straaten	3.59	574	59
Stephen Fry	4.05	203395	17847
Jung Chang	4.17	111818	7585
Henry Bauchau	3.84	723	68
Hardy	3.85	609374	26758
George Bacovia	4.17	4463	75
Jeremy Strong	4.0	5679	427
Ryukishi07	4.28	14479	672
Claudia Piñeiro	3.69	9670	1394
DAISY JOHNSON	3.59	15520	2385
Spinoza	4.04	37672	1221
JP Donleavy	3.7	15317	962
Bruno Schulz	4.12	13864	1130
Peter Hathaway Capstick	4.18	6638	348
Dulce Chacón	4.26	3344	225
Michael Frayn	3.84	34643	2456
Tom Carson	4.02	950	100
Jt Leroy	3.6	10528	751
Adam Thirlwell	3.72	6030	828
Luise Mühlbach	3.52	299	43
Saint-John Perse	3.88	709	82
Lou A. Probsthayn	1.0	1	0
Jean Pierre Luminet	3.81	581	54
El Doctorow	3.79	125503	10192
Delibes	3.91	22389	1311
Jünger	4.06	15110	1240
Xabier Cordal	5.0	1	0
Isabel Alende	3.98	792948	51666
Mo Yan	3.72	24961	3228
Patrick Mccabe	3.67	13207	1166
Ibsen	3.79	196059	7908
Marlen Haushofer	4.0	7896	849
Rafik Shami	0.0	0	0
Eli Amir	3.85	583	52
Giuseppe Culicchia	3.45	2528	265
Mark Slouka	3.75	6099	1046
Romana Petri	3.71	680	132
Harry Mulisch	3.72	40948	1771
Beppe Fenoglio	3.9	7261	486
Ahmet Hamdi Tanpınar	4.33	17901	1145
Kevin Brooks	3.77	45393	5022
Johan Huizinga	4.03	5416	310
Laure Wyss	3.0	2	0
Tom Lanoye	3.62	17089	812
Patrick Deville	3.67	1432	205
Alexander Sergeyevich Pushkin	4.08	142704	4994
Marvin Cohen	4.37	68	19
David Owen	3.85	4099	739
Brian Catling	3.63	6858	1124
Martin Buber	4.06	12640	610
Voltaire	3.78	254598	9878
Baroness Orczy	4.5	2	1
Naylor	3.94	158978	7991
Suter Martin	3.79	22502	1125
Lina Kostenko	4.07	1652	83
Wolfram Von Eschenbach	3.75	3585	179
Wolf Wondratschek	3.35	194	30
Suki Kim	3.88	17121	2149
Travis	3.84	76833	1602
Laxness	3.97	19960	2317
Cornelia Otis Skinner	4.07	1986	288
Javier Ruescas	3.78	35650	5781
Francois Lelord	3.52	19206	2043
Tomas Espedal	3.99	3754	246
Magriet De Moor	3.13	2087	222
Henri Beyle	0.0	0	0
Wassily Kandinsky	3.82	78699	427
Fernando del Paso	4.29	2227	249
David Grossman	3.81	34764	4108
Babel	4.08	10489	714
R. K. Narayan	4.0	72082	4073
Joseph Moncure March	4.1	1197	146
Ian Flemin	3.76	321600	17666
Donald Barthelme	3.96	25248	2130
Velimir Khlebnikov	4.37	552	42
Marin Preda	4.01	23870	339
Chet Raymo	3.85	2360	326
John Cheever	3.97	48069	3448
Hans Henny Jahnn	4.08	455	70
Steph Swainston	3.78	4160	324
James Wilson	3.92	1042	143
Allen Ginsberg	4.04	195802	5092
Portland	4.38	48	8
Rebecca Ryman	4.06	1541	148
Ramona Ambs	3.43	14	1
Mary Wollstonecraft	3.81	1205418	36945
Urs Widmer	3.32	1211	101
Geraldine Bedell	3.27	48	9
Patrick Senécal	3.97	24927	1193
Ajp Taylor	3.83	4464	367
Reynolds Price	3.88	19930	1857
Margaret Mazzantini	3.77	18894	1440
Charles-Louis Philippe	3.78	473	53
Tibor Fisher	3.22	18	0
Djuna Barnes	3.66	11672	1192
McEwan, Ian	3.73	981878	65555
Robert Frost	4.24	121014	3370
Andre Breton	3.74	14391	843
Ringelnatz	3.89	304	25
Paul Scott	4.15	14313	1018
Georg Hegel	3.91	28138	959
Peter Taylor	3.72	7607	544
Michel Leiris	3.75	1417	135
Ralf Isau	4.0	4675	125
Truman Capote	4.01	824989	33999
Tschingis Aitmatow	3.87	98	10
Alejandro Zambra	3.85	23246	2860
Tilman Röhrig	3.59	424	32
Andrej Kurkow	4.01	176	12
Stefano Benni	3.74	35270	1825
Eka Kurniawan	3.94	23493	4410
Horace	3.22	25433	2318
Keith Richards	3.87	85211	4936
Verlaine	4.07	7832	265
C. S. Lewis	4.15	5952069	138614
Faye Ginsburg	3.93	203	9
Helene Cixous	4.11	5005	505
Augusto Dos Anjos	4.25	879	22
Neil Gailman	3.4	5	0
Ruskin Bond	4.12	70595	6120
Magnus Mills	3.77	10020	1073
Albert Moers	3.53	43	4
Erich Fried	4.28	1109	100
Pat Barker	3.95	104275	9594
Elena Garro	4.17	3804	481
Andre Malraux	3.7	6818	467
Maja Lunde	3.84	30954	3300
Magda Szabo	4.15	26324	3272
Larry Kramer	3.97	6840	500
Siegfried Wenzel	4.42	19	7
Tilman Rammstedt	3.42	500	53
Robin Milner	3.95	446	40
Rui Zink	3.6	3335	280
Albert Caraco	3.82	541	52
Harold Brodkey	3.99	4415	418
J.G Ballard	4.5	2	0
Barbara Frischmuth	3.47	303	29
Theophile Gautier	3.88	9384	877
Lisa Robertson	4.23	3926	486
Maurice Dantec	3.49	1578	120
Emmy von Rhoden	3.76	1355	36
Hugh Prather	4.07	7136	515
Charles Maturin	3.7	5097	396
William S. Burroughs	3.67	226687	9780
David Hajdu	3.89	7703	713
Heinrich von Kleist	3.55	16733	883
Ludwig Wittgenstein	4.14	39800	1429
Nazım Hikmet	4.35	12236	703
Evie Wyld	3.59	18564	3175
Bukovsky	4.37	323	42
Max Kruse	4.0	1483	40
Turgenyev	4.0	27	3
Donna Haraway	4.02	5930	439
Hoeg, Peter	3.67	56283	3981
Robert Gernhardt	3.94	629	55
Mark Dery	3.62	1648	332
Ann Mazer	3.99	21189	1085
Bill Gaston	3.59	996	157
