Jorge Luis Borges	Julio Cortazar	Italo Calvino	T. S. Eliot	Juan Rulfo	Fernando Pessoa	Umberto Eco	Roberto Bolano	Gabriel Garcia Marquez	Thomas Pynchon	Jose Saramago	Ernesto Sabato	David Foster Wallace	Haruki Murakami	Samuel Beckett	Paul Auster	Stanislaw Lem	Franz Kafka	Vladimir Nabokov	Ursula K. LeGuin	Álvaro de Campos	James Joyce	Mario Vargas Llosa	Edgar Allan Poe	Don Delillo	Milan Kundera	Fyodor Dostoyevsky	Anton Chekhov	Salman Rushdie	Roberto Bolaño Ávalos																			
Thomas Mann	Max Frisch	Friedrich Dürrenmatt	T. Coraghessan Boyle	Stefan Zweig	Thomas Bernhard	Hermann Hesse	Marcel Proust	Kurt Tucholsky	Robert Musil	Goethe	Heinrich Heine	Philip Roth	Franz Kafka	Günter Grass	E.T.A. Hoffmann	Leo tolstoy	Michel Houellebecq	Max Goldt	Paul Auster	Mann	Heinrich Böll	Arno Schmidt	Fyodor Dostoyevsky	John Updike	Lev Tolstoi	Theodor Fontane	Umberto Eco	Oscar Wilde	Georg Büchner																			
Aldous Huxley	George Orwell	Franz Kafka	Albert Camus	Hermann Hesse	Kurt Vonnegut	Charles Bukowski	Jack Kerouac	Vladimir Nabokov	Gabriel Garcia Marquez	Milan Kundera	Oscar Wilde	James Joyce	Umberto Eco	Fyodor Dostoyevsky	Tom Robbins	Henry Miller	Chuck Palahniuk	Ray Bradbury	Hunter S. Thompson	Ernest Hemingway	Bret Easton Ellis	John Steinbeck	Jerome David Salinger	Paul Auster	Anthony Burgess	Ayn Rand	Douglas Coupland	William S. Burroughs	Haruki Murakami																			
	Barbara Kingsolver	Isabel Allende	Joyce Carol Oates	Anne Tyler	John Irving	Ian Mcewan	Haruki Murakami	David Mitchell	Alice Munro	Carol Shields	Kate Atkinson	Kazuo Ishiguro	Ursula K. LeGuin	Donna Tartt	Ann Patchett	Sylvia Plath	Jeffrey Eugenides	Jane Austen	Virginia Woolf	Kurt Vonnegut	Neil Gaiman	George Orwell	Toni Morrison	Tom Robbins	Zadie Smith	Gabriel Garcia Marquez	Wally Lamb	Sarah Waters	Jeanette Winterson																			
	Jonathan Franzen	Zadie Smith	Michael Chabon	Donna Tartt	Ian Mcewan	Sylvia Plath	Kazuo Ishiguro	Wally Lamb	Augusten Burroughs	David Sedaris	Tea Obreht	John Irving	Dave Eggers	Margaret Atwood	Ann Patchett	Virginia Woolf	Celeste Ng	David Mitchell	David Foster Wallace	Anne Sexton	Hanya Yanagihara	Haruki Murakami	George Saunders	Toni Morrison	Audrey Niffenegger	Elizabeth McCracken	Barbara Kingsolver	Alice Sebold	Truman Capote																			
	Jorge Luis Borges	Juan Rulfo	T. S. Eliot	Fernando Pessoa	Ernesto Sabato	Ernesto Sábato	Mario Benedetti	Álvaro De Campos	Italo Calvino	Mario Vargas Llosa	Joao Guimaraes Rosa	Alejandra Pizarnik	Jose Saramago	Juan Carlos Onetti	Eça De Queiroz	Pablo Neruda	Carlos Fuentes	Gabriel Garcia Marquez	Paulo Leminski	Enrique Vila-Matas	Roberto Bolaño Ávalos	Horacio Quiroga	Lygia Fagundes Telles	Oliverio Girondo	Florbela Espanca	Alfonsina Storni	Paul Auster	Virginia Woolf	Haruki Murakami																			
	F. Scott Fitzgerald	William Golding	Ernest Hemingway	Jack Kerouac	Kurt Vonnegut	John Steinbeck	Chuck Palahniuk	William Faulkner	Sylvia Plath	Hunter S. Thompson	Stephen Chbosky	Charles Bukowski	Nick Hornby	Bret Easton Ellis	George Orwell	Ayn Rand	Irvine Welsh	David Sedaris	Haruki Murakami	Harper lee	John Green	William S. Burroughs	Douglas Coupland	Sinclair Lewis	Flannery O'Connor	Dave Eggers	Joseph Heller	Oscar Wilde	Cormac McCarthy																			
Ian Mcewan	Kazuo Ishiguro	Zadie Smith	Philip Roth	Jonathan Franzen	Julian Barnes	Jeffrey Eugenides	William Boyd	David Mitchell	Margaret Atwood	Martin Amis	Paul Auster	Jonathan Safran Foer	Peter Carey	Sebastian Faulks	Donna Tartt	Graham Greene	Cormac McCarthy	John Banville	John Updike	Michael Chabon	Saul Bellow	John Irving	Jane Austen	Martin Suter	Michael Cunningham	Iain Banks	Haruki Murakami	Anne Tyler	Kate Atkinson																			
Donna Tartt	Hanya Yanagihara	Tana French	Jeffrey Eugenides	Celeste Ng	Kate Atkinson	Elena Ferrante	Sally Rooney	Kazuo Ishiguro	Zadie Smith	Margaret Atwood	Ian Mcewan	Jennifer Egan	Iris Murdoch	Sarah Waters	Haruki Murakami	Andre Aciman	Amor Towles	Louis De Bernieres	Caleb Carr	Jonathan Safran Foer	Bret Easton Ellis	John Irving	Yann Martel	Emily St. John Mandel	Fredrik Backman	Harper lee	Angela Carter	Robert Galbraith	Jeanette Winterson																			
Toni Morrison	Alice Walker	Zora Neale Hurston	Audre Lorde	Langston Hughes	Gloria Naylor	Maya Angelou	Octavia E Butler	Emily Bronte	Willa Cather	Richard Wright	Leslie Marmon Silko	William Faulkner	Louise Erdrich	Wally Lamb	Margaret Atwood	Barbara Kingsolver	Salman Rushdie	Anchee Min	Jeanette Winterson	Sherman Alexie	Jeffrey Eugenides	Harper lee	Virginia Woolf	Arundhati Roy	Charles Dickens	Zadie Smith	Sue Miller	Gabriel Garcia Marquez	Chinua Achebe																			
	Charlotte Bronte	William Shakespeare	Jane Austen	Harper lee	Emily Bronte	Descartes	Goethe	Mark Twain	Victor Hugo	George Eliot	Leo tolstoy	Thomas Hardy	Conan Doyle	Willa Cather	John Steinbeck	Alexandre Dumas	Edgar Allan Poe	Fyodor Dostoyevsky	C. S. Lewis	Wilkie Collins	John Irving	Oscar Wilde	Agatha Christie	Margaret Atwood	Joanne K. Rowling	Anthony Trollope	Toni Morrison	F. Scott Fitzgerald	Ernest Hemingway																			
	Marilyn French	Simone de Beauvoir	J.M. Coetzee	Oriana Fallaci	Joyce Carol Oates	Nadine Gordimer	Rose Tremain	Sarah Paretski	Austin	Clarissa Pinkola Estes	Kerstin Ekman	Per Olov Enquist	Alice Munro	Fowles	Richard Powers	Peter Carey	Jane Smiley	Waris Diries	Christa Wolf	Anais Nin	Penelope Fitzgerald	Herman Pieter De Boer	Margaret Atwood	Richard Hall	Nicole Brossard	France Daigle	Marianne Fredriksson	Gordimer	Virginia Woolf																			
	Stanislaw Lem	Howard Phillips Lovecraft	Strugatsky Brothers	Sagan	Samuel Clemens	Isaac Asimov	Cormac Macarthy	James Graham Ballard	Dawkins	Kurt Vonnegut	Robert A. Heinlein	Thomas Pynchon	Frank Herbert	Edgar Allan Poe	Nikolai Gogol	Boris Strugatsky	Arkady Strugatsky	Arkadi Strugatski	Arkady and boris strugatsky	Arthur Charles Clarke	Fritz Leiber	George Orwell	Andy Weir	Jack Vance	Don Delillo	Margaret Atwood	Stephen Wolfram	Peter Watts	Ayn Rand																			
	John Maxwell Coetzee	Safran Foer	Toni Morisson	Fowles	Peter Carey	Joseph Brodsky	Doris Lessing	Kazuo Ishiguro	Vislawa Szymborska	Patrick Modiano	Tracy Chevalier	Ralph Ellison	Austin	Martin Amis	Andre Brink	Chimamanda Ngozi Adichie	Saul Bellow	Derek Walcott	Lucy Irvin	Wole Soyinka	Colin Falconer	Orhan Pamuk	Jean Rhys	Will Self	Hans Fallada	Ian Mcewan	Mario Vargas Llosa	Ngugi Wa Thiongo	Anne Proulx																			
Paul Auster	Haruki Murakami	Milan Kundera	Umberto Eco	Gabriel Garcia Marquez	Italo Calvino	T. Coraghessan Boyle	John Irving	Don Delillo	Ian Mcewan	Vladimir Nabokov	Philip Roth	Jose Saramago	James Joyce	Franz Kafka	Hermann Hesse	Fyodor Dostoyevsky	Albert Camus	Jorge Luis Borges	Charles Bukowski	Thomas Pynchon	Salman Rushdie	Jonathan Franzen	Siri Hustvedt	Raymond Carver	Thomas Mann	David Foster Wallace	Douglas Coupland	David Mitchell	Aldous Huxley																			
Anne Tyler	Ann Patchett	Carol Shields	Elizabeth Berg	Joyce Carol Oates	Alice Hoffman	Barbara Kingsolver	Anita Shreve	Sue Monk Kidd	elizabeth Strout	Alice Munro	Margaret Atwood	Kate Atkinson	Anne Lamott	Louise Erdrich	Jane Smiley	Kent Haruf	Jodi Picoult	Richard Russo	John Irving	Amy Tan	Isabel Allende	Sue Miller	Maeve Binchy	Marilynne Robinson	Wally Lamb	Pat Conroy	Ian Mcewan	Anna Quindlen	Anne Rivers Siddons																			
Ian Mcewan	Kazuo Ishiguro	Zadie Smith	Philip Roth	Jonathan Franzen	Julian Barnes	Jeffrey Eugenides	William Boyd	David Mitchell	Margaret Atwood	Martin Amis	Paul Auster	Jonathan Safran Foer	Peter Carey	Sebastian Faulks	Donna Tartt	Graham Greene	Cormac McCarthy	John Banville	John Updike	Michael Chabon	Saul Bellow	John Irving	Jane Austen	Martin Suter	Michael Cunningham	Iain Banks	Haruki Murakami	Anne Tyler	Kate Atkinson																			
John Updike	Philip Roth	Saul Bellow	Norman Mailer	Martin Amis	John Cheever	Richard Ford	Upton Sinclair	Thomas Wolfe	Jonathan Franzen	Herman Melville	Graham Greene	Richard Yates	Ian Mcewan	Richard Russo	John Irving	Primo Levi	Don Delillo	Denis Johnson	Thomas Mann	Joyce Carol Oates	Will Self	Anthony Burgess	Nathaniel Hawthorne	Gore Vidal	Walker Percy	Emile Zola	Kazuo Ishiguro	Jeffrey Eugenides	Paul Auster																			
Irvine Welsh	Bret Easton Ellis	Chuck Palahniuk	Nick Hornby	Alex Garland	Douglas Coupland	Tom Wolfe	John Steinbeck	Charles Bukowski	Jack Kerouac	Hunter S. Thompson	Oscar Wilde	Ernest Hemingway	Jerome David Salinger	William S. Burroughs	Anthony Burgess	Kurt Vonnegut	John Irving	Henry Miller	Tom Robbins	Aldous Huxley	Iain Banks	Michel Houellebecq	William Golding	F. Scott Fitzgerald	David Sedaris	Haruki Murakami	George Orwell	Cormac McCarthy	Will Self																			
	J.R.R. Tolkien	Dean Koontz	Douglas Adams	Terry Pratchett	Isaac Asimov	Neil Gaiman	Joanne K. Rowling	Frank Herbert	Orson Scott Card	Anne Rice	George R. R. Martin	Chuck Palahniuk	Michael Crichton	Dan Brown	John Grisham	William Gibson	Neal Stephenson	Edgar Allan Poe	Tom Clancy	Clive Barker	Howard Phillips Lovecraft	James Patterson	Kurt Vonnegut	Robert Jordan	George Orwell	Ray Bradbury	David Eddings	Thomas Harris	Agatha Christie																			
	Gabriel Garcia Marquez	Umberto Eco	Vladimir Nabokov	Hermann Hesse	Franz Kafka	Albert Camus	James Joyce	Aldous Huxley	Fyodor Dostoyevsky	George Orwell	Paul Auster	Charles Bukowski	Haruki Murakami	Kurt Vonnegut	Italo Calvino	Salman Rushdie	Oscar Wilde	Jose Saramago	Henry Miller	Tom Robbins	Jack Kerouac	Jorge Luis Borges	Ernest Hemingway	Jean-Paul Sartre	Orhan Pamuk	Don Delillo	Michel Houellebecq	John Irving	Jonathan Safran Foer																			
	Matt Ruff	Brösel	Christopher Moore	Michael Ende	Nick Cave	T. Coraghessan Boyle	Andreas Schlüter	Sven Regener	Astrid Lindgren	Wilhelm Busch	Peter Scholl-Latour	Jostein Gaarder	Stanislaw Lem	Marc-Uwe Kling	Patricia Highsmith	Erich Kästner	Catherine Jinks	Marcel Reich-Ranicki	Helge Schneider	Wolfgang Hohlbein	Eoin Colfer	John Irving	Tad Williams	Andreas Eschbach	Terry Pratchett	Max Goldt	Haruki Murakami	Herman Brusselmans	Lemony Snicket																			
Henry Miller	Jack Kerouac	Charles Bukowski	Oscar Wilde	Anais Nin	Aldous Huxley	Tom Robbins	Albert Camus	Hermann Hesse	William S. Burroughs	Franz Kafka	Louis-Ferdinand Celine	Vladimir Nabokov	Kurt Vonnegut	Hunter S. Thompson	Milan Kundera	George Orwell	John Fante	Ernest Hemingway	Irvine Welsh	Gabriel Garcia Marquez	Knut Hamsun	Tom Wolfe	De Sade	Bret Easton Ellis	Douglas Coupland	James Joyce	Chuck Palahniuk	D H Lawrence	Philip Roth																			
Jonathan Safran Foer	Nicole Krauss	Dave Eggers	Zadie Smith	Jonathan Franzen	Michael Chabon	Mark Haddon	David Sedaris	Yann Martel	Khaled Hosseini	Augusten Burroughs	John Kennedy Toole	Miranda July	Johnathan Safran Foer	Ian Mcewan	Carlos Ruiz Zafon	Junot Diaz	David Foster Wallace	Haruki Murakami	John Irving	Donna Tartt	John Green	Don Delillo	Salman Rushdie	Jonathan Lethem	Nick Hornby	Chuck Palahniuk	Stephen Chbosky	Kurt Vonnegut	Tao Lin																			
	Ernest Hemingway	Nick Hornby	Chuck Palahniuk	Bret Easton Ellis	Irvine Welsh	Jerome David Salinger	F. Scott Fitzgerald	Kurt Vonnegut	Douglas Coupland	Tom Wolfe	William Faulkner	Jack Kerouac	Cormac McCarthy	Alex Garland	Charles Bukowski	John Irving	Harper lee	George Orwell	Mark Twain	Fyodor Dostoyevsky	Charles Dickens	Jack London	Haruki Murakami	Oscar Wilde	Ayn Rand	Stephen King	David Sedaris	Gabriel Garcia Marquez	Ray Bradbury																			
	Rohinton Mistry	Vikram Seth	V.S. Naipaul	Jhumpa Lahiri	Salman Rushdie	V. S. Naipaul	Ruskin Bond	R. K. Narayan	Kushwant Singh	Zadie Smith	Chimamanda Ngozi Adichie	E.M. Forster	Johann Grimmelshausen	Yann Martel	Ann Patchett	Toni Morrison	Jan Kjærstad	Isabel Allende	Michael Ondaatje	Rabindranath Tagore	Barbara Kingsolver	Khushwant Singh	Don Delillo	dominique Lapierre	Iris Murdoch	Haruki Murakami	Junot Diaz	Larry Collins	Shashi Tharoor																			
William Gaddis	William H. Gass	Harry Mathews	Georges Perec	Joseph Mcelroy	Thomas Pynchon	David Foster Wallace	John Hawkes	Malcom Lowry	Don Delillo	Raymond Queneau	Alasdair Gray	Paul Valery	Ovid	Henry Green	Samuel Beckett	Tommaso Landolfi	Thomas Bernhard	Boris Vian	Sergio De La Pava	Bohumil Hrabal	Herman Melville	William Faulkner	Gustav Meyrink	Pier Vittorio Tondelli	Michele Mari	Russell Hoban	David Markson	Sinclair Lewis	Henry James																			
Vladimir Nabokov	James Joyce	Milan Kundera	Gabriel Garcia Marquez	Franz Kafka	Albert Camus	Hermann Hesse	Aldous Huxley	Umberto Eco	Fyodor Dostoyevsky	Charles Bukowski	George Orwell	Kurt Vonnegut	Oscar Wilde	Paul Auster	Thomas Pynchon	Italo Calvino	David Foster Wallace	Jack Kerouac	Henry Miller	Haruki Murakami	Don Delillo	Jorge Luis Borges	Virginia Woolf	William Faulkner	Ernest Hemingway	Richard Russo	Marcel Proust	Leo tolstoy	Salman Rushdie																			
Jonathan Safran Foer	Nicole Krauss	Dave Eggers	Zadie Smith	Jonathan Franzen	Michael Chabon	Mark Haddon	David Sedaris	Yann Martel	Khaled Hosseini	Augusten Burroughs	John Kennedy Toole	Miranda July	Johnathan Safran Foer	Ian Mcewan	Carlos Ruiz Zafon	Junot Diaz	David Foster Wallace	Haruki Murakami	John Irving	Donna Tartt	John Green	Don Delillo	Salman Rushdie	Jonathan Lethem	Nick Hornby	Chuck Palahniuk	Stephen Chbosky	Kurt Vonnegut	Tao Lin																			
William Faulkner	Flannery O'Connor	Cormac McCarthy	F. Scott Fitzgerald	Ernest Hemingway	Raymond Carver	Jerome David Salinger	John Steinbeck	Mark Twain	Tobias Wolff	James Joyce	Kierkegaard	Toni Morrison	Joseph Conrad	Thomas Pynchon	T. S. Eliot	William Golding	Virginia Woolf	Fyodor Dostoyevsky	Vladimir Nabokov	David Foster Wallace	William Shakespeare	Herman Melville	Kurt Vonnegut	Hunter S. Thompson	Don Delillo	Leo tolstoy	Jack Kerouac	Gabriel Garcia Marquez	Albert Camus																			
	Marcel Proust	Eliot	Thomas Bernhard	James Joyce	Elias Canetti	Whitman	Immanuel Kant	Virginia Woolf	Baudelaire	Jorge Luis Borges	William Gaddis	T. S. Eliot	Hegel	Donald Barthelme	Thomas Pynchon	Franz Kafka	Updike	W. G. Sebald	Patrick Suskind	Rousseau	Spinoza	Henrik Ibsen	Bellow	Louis-Ferdinand Celine	William H. Gass	Ror Wolf	Eugene Ionesco	David Foster Wallace	Albert Camus																			
	Tobias Wolff	Flannery O'Connor	John Cheever	Richard Ford	Denis Johnson	William Faulkner	Cormac McCarthy	Alice Mcdermott	Jamaica Kincaid	Alexander Solzhenitsen	Richard Yates	F. Scott Fitzgerald	Joan Didion	Ernest Hemingway	George Saunders	Paul Auster	John Fante	Philip Roth	Jerome David Salinger	Charles Bukowski	Don Delillo	Truman Capote	Thom Jones	Alice Munro	Tracy Kidder	Raymond Chandler	David Foster Wallace	Thomas Pynchon	Haruki Murakami																			
	Franz Kafka	Leo tolstoy	Albert Camus	Hermann Hesse	Gabriel Garcia Marquez	Vladimir Nabokov	Milan Kundera	James Joyce	Jean-Paul Sartre	George Orwell	Umberto Eco	Nikolai Gogol	Lev Tolstoy	Charles Bukowski	Friedrich Nietzsche	Anton Chekhov	Aldous Huxley	Stefan Zweig	Ernest Hemingway	Kurt Vonnegut	Mikhail Bulgakov	John Steinbeck	Haruki Murakami	Paul Auster	Lev Tolstoi	Victor Hugo	Ivan Goncharov	William Faulkner	Oscar Wilde																			
	Jack Kerouac	Aldous Huxley	Kurt Vonnegut	Albert Camus	Franz Kafka	Hermann Hesse	George Orwell	Oscar Wilde	Chuck Palahniuk	Henry Miller	Hunter S. Thompson	Vladimir Nabokov	Gabriel Garcia Marquez	Milan Kundera	Ernest Hemingway	William S. Burroughs	James Joyce	Bret Easton Ellis	Irvine Welsh	John Fante	Fyodor Dostoyevsky	Tom Robbins	Jerome David Salinger	John Steinbeck	Umberto Eco	Nick Hornby	Douglas Coupland	Haruki Murakami	Paul Auster																			
Graham Swift	Kazuo Ishiguro	Toby Litt	Russell Banks	Julian Barnes	Regina Scheer	Paul Hamper	Michael Cunningham	Penelope Fitzgerald	Annemarie Schwarzenbach	William Trevor	Andrei Makine	Joseph O'Connor	Ian Mckuen	Glen David Gold	Patrick White	Fanni Flagg	Jincy Willett	David Grossman	Ian Mcewan	Richard Ford	Monica Dickens	Sebastian Barry	Jonathan Coe	Pierre Lemaitre	Whit Stillman	Macdonald Harris	Halldór Laxness	Alberto Moravia	Tim O'Brien																			
Jeffrey Eugenides	Jonathan Franzen	Zadie Smith	Michael Chabon	Donna Tartt	Ian Mcewan	Sylvia Plath	Kazuo Ishiguro	Wally Lamb	Augusten Burroughs	David Sedaris	Tea Obreht	John Irving	Dave Eggers	Margaret Atwood	Ann Patchett	Virginia Woolf	Celeste Ng	David Mitchell	David Foster Wallace	Anne Sexton	Hanya Yanagihara	Haruki Murakami	George Saunders	Toni Morrison	Audrey Niffenegger	Elizabeth McCracken	Barbara Kingsolver	Alice Sebold	Truman Capote																			
Martin Amis	Will Self	Saul Bellow	Julian Barnes	John Updike	Philip Roth	J G Ballard	Ian Mcewan	Don Delillo	Michel Houellebecq	J.M. Coetzee	Spike Milligan	David Foster Wallace	Jonathan Coe	Richard Ford	Graham Greene	Kazuo Ishiguro	Jonathan Ames	Salman Rushdie	Peter Carey	Mordecai Richler	Zadie Smith	Jonathan Franzen	Tibor Fischer	Thomas Pynchon	Paul Theroux	William Boyd	Gore Vidal	Richard Yates	Vladimir Nabokov																			
Jeanette Winterson	Sarah Waters	Angela Carter	Emma Donoghue	Anais Nin	Chimamanda Ngozi Adichie	Marguerite Duras	Virginia Woolf	William Boyd	Simone De Beauvoir	Michael Cunningham	Ann-Marie Macdonald	Ali Smith	Sara Waters	Donna Tartt	Margaret Atwood	Kazuo Ishiguro	Salman Rushdie	Ian Mcewan	Toni Morrison	Sebastian Faulks	Sandra Gulland	Claire Messud	Ted Berrigan	Francesca Lia Block	Doris Lessing	Peter Carey	De Sade	Michelle Tea	John Fowles																			
Vikram Seth	Rohinton Mistry	V.S. Naipaul	V. S. Naipaul	Arundhati Roy	R. K. Narayan	Jhumpa Lahiri	Ruskin Bond	Kushwant Singh	Salman Rushdie	Dominique Lapierre	Larry Collins	Amitav Ghosh	Ben Okri	Georgina Harding	Kazuo Ishiguro	Henry James	William Dalrymple	Johann Grimmelshausen	Jennings	Tracy Chevalier	E.M. Forster	Graham Greene	Seth	Vikram Chandra	Sebastian Faulks	Chitra Banerjee Divakaruni	Helen Dewitt	Ian Mcewan	Joseph Roth																			
	Charlotte Bronte	William Shakespeare	Charles Dickens	Emily Bronte	Harper lee	Joanne K. Rowling	Agatha Christie	Georgette Heyer	Descartes	Goethe	C. S. Lewis	Louisa May Alcott	J.R.R. Tolkien	Margaret Atwood	Ian Mcewan	Thomas Hardy	Philippa Gregory	Leo tolstoy	Elizabeth Gaskell	Oscar Wilde	Jasper Fforde	Diana Gabaldon	Lucy Maud Montgomery	George Eliot	Alexandre Dumas	Nicholas Sparks	Conan Doyle	Willa Cather	John Steinbeck																			
	George Eliot	John Milton	Alexander Pope	Edith Wharton	John Keats	Henry James	Anthony Trollope	E M Forster	Wilkie Collins	Charlotte Bronte	Evelyn Waugh	Charles Dickens	Jane Austen	Amis	Emily Bronte	Leo tolstoy	Joseph Conrad	Percy Shelley	Willa Cather	Victor Hugo	John Fowles	Virginia Woolf	Ian Mcewan	Herman Melville	Amy Tan	Sebastian Faulks	Emily Dickinson	Antoine de Saint-Exupery	Kazuo Ishiguro																			
	W. G. Sebald	Ricardo piglia	Timothy Mo	Alvaro Mutis	Juan Jose Saer	Cesar Aira	Nathaniel Mackey	Daniel Chavarria	Rolo Diez	Jean Philippe Toussaint	Paco Ignacio Taibo II	Antonio Munoz Molina	Sergio Chejfec	Siegfried Sassoon	Luis sepulveda	Felisberto Hernández	Thomas Bernhard	Jon Mcgregor	James Wilson	J. M. Coetzee	Robert Walser	José Lezama Lima	Keith Waterhouse	Hisham Matar	Frank O'Connor	Olivier Adam	Lars Gustafsson	Javier Cercas	Gao Xingjian																			
	Vikram Seth	Arundhati Roy	V.S. Naipaul	V. S. Naipaul	Jhumpa Lahiri	Kushwant Singh	Ruskin Bond	Salman Rushdie	R. K. Narayan	Khaled Hosseini	Amitav Ghosh	Michael Ondaatje	Gregory David Roberts	Robertson Davies	Aravind Adiga	Carol Shields	Zadie Smith	Dominique Lapierre	Larry Collins	Mary Lawson	Johann Grimmelshausen	Pat Barker	E.M. Forster	Wally Lamb	Abraham Verghese	Isabel Allende	Margaret Atwood	Kiran Desai	Edwidge Danticat																			
Jack Kerouac	Charles Bukowski	Hunter S. Thompson	Oscar Wilde	Kurt Vonnegut	Aldous Huxley	William S. Burroughs	Henry Miller	Jerome David Salinger	Ernest Hemingway	Hermann Hesse	George Orwell	Franz Kafka	Albert Camus	Chuck Palahniuk	Tom Robbins	John Steinbeck	Allen Ginsberg	Irvine Welsh	Tom Wolfe	Douglas Coupland	Bret Easton Ellis	Nick Hornby	F. Scott Fitzgerald	Vladimir Nabokov	Ken Kesey	Gabriel Garcia Marquez	James Joyce	Jack London	Milan Kundera																			
Henry Miller	Jack Kerouac	Charles Bukowski	Oscar Wilde	Anais Nin	Aldous Huxley	Tom Robbins	Albert Camus	Hermann Hesse	William S. Burroughs	Franz Kafka	Louis-Ferdinand Celine	Vladimir Nabokov	Kurt Vonnegut	Hunter S. Thompson	Milan Kundera	George Orwell	John Fante	Ernest Hemingway	Irvine Welsh	Gabriel Garcia Marquez	Knut Hamsun	Tom Wolfe	De Sade	Bret Easton Ellis	Douglas Coupland	James Joyce	Chuck Palahniuk	D H Lawrence	Philip Roth																			
Goethe	Heinrich Heine	Descartes	William Shakespeare	Friedrich von Schiller	Heinrich Böll	Kurt Tucholsky	Charlotte Bronte	Georg Büchner	Emily Bronte	E.T.A. Hoffmann	Charles Dickens	Lessing	Jane Austen	Harper lee	Max Goldt	Thomas Mann	Willa Cather	Edgar Allan Poe	Ilse Aichinger	Hermann Hesse	Kleist	Friedrich Nietzsche	Wiglaf Droste	Sue Miller	Bertolt Brecht	Oscar Wilde	Aristotle	Theodor Fontane	Friedrich Dürrenmatt																			
	T. Coraghessan Boyle	Tom Robbins	Nick Hornby	Haruki Murakami	Margaret Atwood	Paul Auster	John Steinbeck	Kurt Vonnegut	Pat Conroy	Barbara Kingsolver	Wally Lamb	Anne Tyler	Richard Russo	Jeffrey Eugenides	Douglas Coupland	Jonathan Franzen	Ian Mcewan	Michael Chabon	Matt Ruff	David Sedaris	Joyce Carol Oates	Christopher Moore	John Updike	Isabel Allende	Jonathan Safran Foer	Charles Dickens	Donna Tartt	Irvine Welsh	Ann Patchett																			
	Beigbeder	Frederic Beigbeder	Dantec	Thomas Bernhard	Louis-Ferdinand Celine	Sibylle Berg	Bret Easton Ellis	Martin Amis	Jean-Paul Sartre	Mann	Christian Kracht	Sven Regener	Thomas Mann	Jonathan Franzen	Musil	Philip Roth	Matias Faldbakken	Charles Bukowski	Milan Kundera	Irvine Welsh	Fernando Pessoa	Haruki Murakami	Samuel Beckett	Karl Ove Knausgård	Wladimir Kaminer	Paul Auster	Peter Høeg	Henry Miller	Cioran																			
	Honore De Balzac	Ingeborg Bachmann	Samuel Beckett	Peter Handke	Robert Walser	Honoré de Balzac	Robert Musil	James Joyce	Louis-Ferdinand Celine	Elfriede Jelinek	Wolfgang Borchert	Thomas Mann	Thomas Bernhard	Virginia Woolf	Fernando Pessoa	Heimito Von Doderer	Leo tolstoy	Hermann Broch	Henry James	George Eliot	Eliot	Fyodor Dostoyevsky	Vladimir Nabokov	Anton Tschechow	Joseph Conrad	Rainer Maria Rilke	Andre Gide	Ludwig Wittgenstein	Italo Calvino																			
Henry Miller	Jack Kerouac	Charles Bukowski	Oscar Wilde	Anais Nin	Aldous Huxley	Tom Robbins	Albert Camus	Hermann Hesse	William S. Burroughs	Franz Kafka	Louis-Ferdinand Celine	Vladimir Nabokov	Kurt Vonnegut	Hunter S. Thompson	Milan Kundera	George Orwell	John Fante	Ernest Hemingway	Irvine Welsh	Gabriel Garcia Marquez	Knut Hamsun	Tom Wolfe	De Sade	Bret Easton Ellis	Douglas Coupland	James Joyce	Chuck Palahniuk	D H Lawrence	Philip Roth																			
Thomas Pynchon	David Foster Wallace	Don Delillo	William Gaddis	James Joyce	Jorge Luis Borges	Cormac McCarthy	Salman Rushdie	Vladimir Nabokov	Haruki Murakami	Philip Kindred Dick	Italo Calvino	William Faulkner	Paul Auster	Kurt Vonnegut	Philip Roth	George Saunders	Samuel Beckett	John Barth	William S. Burroughs	Neal Stephenson	Roberto Bolano	Jonathan Franzen	Franz Kafka	William Gibson	Donald Barthelme	Umberto Eco	Michael Chabon	William H. Gass	Jonathan Lethem																			
	Thomas Pynchon	David Foster Wallace	Philip Roth	Paul Auster	Cormac McCarthy	William Gaddis	James Joyce	Salman Rushdie	Martin Amis	Denis Johnson	Jonathan Franzen	Italo Calvino	Saul Bellow	Vladimir Nabokov	Jonathan Lethem	George Saunders	Haruki Murakami	Jorge Luis Borges	Zadie Smith	Jonathan Safran Foer	Raymond Carver	Roberto Bolano	Dave Eggers	William Faulkner	Donald Barthelme	John Updike	Gabriel Garcia Marquez	David Mitchell	Flannery O'Connor																			
	Friedrich Dürrenmatt	Thomas Mann	T. Coraghessan Boyle	Kurt Tucholsky	Heinrich Böll	Max Goldt	Heinrich Heine	Georg Büchner	Thomas Bernhard	Hermann Hesse	E.T.A. Hoffmann	Bertolt Brecht	Martin Suter	Javier Marias	Patrick Süskind	Daniel Kehlmann	Bernhard Schlink	Stefan Zweig	Paul Auster	Jean-Paul Sartre	Matt Ruff	Wiglaf Droste	Christian Kracht	John Irving	Erich Kästner	Klaus Mann	Martin Walser	Franz Kafka	Umberto Eco																			
